year,km_driven,owner,brand,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer
2018,0.04958975846704306,1,0.17,0,0,0,1,0,1,0,1,0
2000,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.06198750802754284,2,0.07,0,0,0,1,0,1,0,1,0
2018,0.009916959873443772,1,0.17,0,0,0,1,0,1,0,1,0
2013,0.043390883686793176,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.09918075670904218,1,0.09,0,1,0,0,0,1,0,1,0
2005,0.06198750802754284,2,0.46,0,0,0,1,0,1,0,1,0
2002,0.09918075670904218,4,0.46,0,0,0,1,0,1,0,1,0
2010,0.11157850626954195,1,0.05,0,1,0,0,0,1,0,1,0
2018,0.037192008906543284,2,0.05,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.09918075670904218,2,0.09,0,1,0,0,0,1,0,1,0
2005,0.07438525758804262,1,0.17,0,0,0,1,0,1,0,1,0
2003,0.043390883686793176,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2004,0.12397625583004174,3,0.03,0,0,0,1,0,1,0,1,0
2008,0.18844455354464057,2,0.46,0,0,1,0,0,1,0,1,0
1998,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2012,0.11157850626954195,2,0.09,0,1,0,0,0,1,0,1,0
2019,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.06198750802754284,2,0.03,0,0,0,1,0,1,0,1,0
2014,0.018595384565793616,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.14877175495104128,3,0.17,0,0,0,1,0,1,0,1,0
2014,0.0971004143327903,1,0.09,0,1,0,0,0,1,0,1,0
2014,0.1363740053905415,2,0.46,0,1,0,0,0,1,0,1,0
2013,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
2012,0.14877175495104128,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.15497062973129117,1,0.07,0,0,0,1,0,1,0,1,0
2018,0.009916959873443772,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.01611583465369366,1,0.07,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,3,0.09,0,1,0,0,0,1,0,1,0
2008,0.0673296983131622,1,0.17,0,0,0,1,0,1,0,1,0
2011,0.0867830071485424,2,0.07,0,1,0,0,0,1,0,1,0
2006,0.04289497370437318,3,0.07,0,0,0,1,0,1,0,1,0
2016,0.030993134126293394,1,0.09,0,0,0,1,0,1,0,1,0
2013,0.09918075670904218,3,0.09,0,1,0,0,0,1,0,1,0
2009,0.06818638280779273,2,0.05,0,1,0,0,0,1,0,1,0
2020,0.006197635005293839,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.037192008906543284,1,0.03,0,1,0,0,0,1,0,1,0
2011,0.038431783862593265,1,0.17,0,1,0,0,0,1,0,1,0
2011,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.047379239720405954,1,0.46,0,1,0,0,0,1,0,1,0
2011,0.06198750802754284,3,0.07,0,0,0,1,0,1,0,1,0
2011,0.14877175495104128,1,0.46,0,1,0,0,0,1,0,1,0
2004,0.1363740053905415,3,0.05,0,1,0,0,0,1,0,1,0
2019,0.04958975846704306,1,0.09,0,1,0,0,0,1,0,1,0
2001,0.06198750802754284,3,0.17,0,0,0,1,0,1,0,1,0
2017,0.012396509785543727,1,0.17,0,0,0,1,0,1,0,1,0
2019,0.012396509785543727,1,0.09,0,1,0,0,0,1,0,1,0
2015,0.12397625583004174,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.07438525758804262,1,0.05,0,0,0,1,0,1,0,1,0
2017,0.037192008906543284,1,0.07,0,1,0,0,1,0,0,1,0
2016,0.02851358421419344,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.030993134126293394,2,0.46,0,0,0,1,0,1,0,1,0
2019,0.018595384565793616,1,0.46,0,0,0,1,0,1,0,1,0
2009,0.037192008906543284,1,0.09,0,1,0,0,0,1,0,1,0
2010,0.055788633247292954,2,0.07,0,0,0,1,0,1,0,1,0
2009,0.055540678256082956,2,0.07,0,0,0,1,0,1,0,1,0
2010,0.06198750802754284,1,0.09,0,0,0,1,0,1,0,1,0
2018,0.0644670579396428,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.06198750802754284,1,0.09,0,1,0,0,1,0,0,1,0
2008,0.043390883686793176,2,0.04,0,0,0,1,0,1,0,1,0
2010,0.12397625583004174,2,0.46,0,1,0,0,0,1,0,1,0
2014,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2016,0.04958975846704306,2,0.46,0,1,0,0,0,1,0,1,0
2007,0.07438525758804262,3,0.46,0,0,0,1,0,1,0,1,0
2014,0.09546143184089224,1,0.07,0,0,0,1,0,1,0,1,0
2011,0.07438525758804262,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.09555193541268389,2,0.09,0,0,0,1,0,1,0,1,0
2016,0.0867830071485424,1,0.07,0,1,0,0,0,1,0,1,0
2013,0.11157850626954195,2,0.17,0,0,1,0,0,1,0,1,0
2013,0.23059690205033984,3,0.04,0,1,0,0,0,1,0,1,0
2014,0.11157850626954195,1,0.05,0,1,0,0,0,1,0,1,0
2007,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2010,0.09918075670904218,2,0.07,0,0,0,1,0,1,0,1,0
2012,0.18596500363254062,1,0.05,0,1,0,0,0,1,0,1,0
2014,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.043390883686793176,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.06198750802754284,1,0.46,0,1,0,0,0,1,0,1,0
2019,0.030993134126293394,1,0.07,0,1,0,0,0,1,0,1,0
2013,0.14877175495104128,1,0.07,0,1,0,0,0,1,0,1,0
2009,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2009,0.1314149055663416,3,0.17,0,0,0,1,0,1,0,1,0
2010,0.14877175495104128,3,0.04,0,0,0,1,0,1,0,1,0
2019,0.14877175495104128,1,0.46,1,0,0,0,0,1,0,1,0
2016,0.1983627531930404,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.14877175495104128,2,0.07,0,0,0,1,0,1,0,1,0
2020,0.012396509785543727,1,0.09,0,0,0,1,0,1,0,1,0
2013,0.06198750802754284,1,0.07,0,0,0,1,0,1,0,1,0
2010,0.11157850626954195,2,0.17,0,0,0,1,0,1,0,1,0
2008,0.0867830071485424,1,0.07,0,0,0,1,0,1,0,1,0
2008,0.12397625583004174,1,0.05,0,1,0,0,0,1,0,1,0
2008,0.12397625583004174,1,0.05,0,1,0,0,0,1,0,1,0
2010,0.09918075670904218,1,0.07,0,0,0,1,0,1,0,1,0
2018,0.02055918809617678,1,0.46,0,0,0,1,0,1,1,0,0
2016,0.047110208554943106,1,0.09,0,1,0,0,0,1,1,0,0
2010,0.06322728298359281,1,0.46,0,0,0,1,0,1,1,0,0
2016,0.047110208554943106,1,0.09,0,1,0,0,0,1,1,0,0
2015,0.043390883686793176,1,0.46,0,0,0,1,0,1,1,0,0
2002,0.14877175495104128,3,0.17,0,0,0,1,0,1,0,1,0
2016,0.047110208554943106,1,0.09,0,1,0,0,0,1,1,0,0
2008,0.17852635389624075,3,0.07,0,1,0,0,0,1,0,1,0
2017,0.07934435741224254,1,0.46,0,1,0,0,0,1,1,0,0
2015,0.07438525758804262,1,0.05,0,1,0,0,1,0,1,0,0
2014,0.08058413236829251,1,0.17,0,0,0,1,0,1,1,0,0
2019,0.029753359170243417,1,0.09,0,1,0,0,0,1,0,1,0
2014,0.07190570767594266,2,0.05,0,1,0,0,0,1,1,0,0
2014,0.07190570767594266,2,0.05,0,1,0,0,0,1,1,0,0
2016,0.08430345723644245,1,0.46,0,0,0,1,0,1,1,0,0
2011,0.100739153828797,1,0.17,0,1,0,0,0,1,1,0,0
2017,0.05454885829124297,1,0.17,0,1,0,0,0,1,1,0,0
2015,0.055788633247292954,1,0.09,0,0,0,1,0,1,1,0,0
2013,0.09298188192879228,1,0.07,0,1,0,0,0,1,1,0,0
2013,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
2007,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
1998,0.043390883686793176,2,0.07,0,0,0,1,1,0,0,1,0
2013,0.030993134126293394,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,1,0.09,0,1,0,0,0,1,0,1,0
2013,0.030993134126293394,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.1363740053905415,3,0.17,0,1,0,0,0,1,0,1,0
2013,0.043390883686793176,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.012396509785543727,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.012396509785543727,1,0.03,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,2,0.17,0,0,0,1,0,1,0,1,0
2009,0.1363740053905415,2,0.07,0,1,0,0,0,1,0,1,0
2003,0.006197635005293839,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.14877175495104128,3,0.46,0,0,0,1,0,1,0,1,0
2009,0.11157850626954195,2,0.46,0,0,1,0,0,1,0,1,0
2012,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2008,0.11157850626954195,2,0.17,0,0,0,1,0,1,0,1,0
2006,0.14877175495104128,3,0.07,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,4,0.09,0,1,0,0,0,1,0,1,0
2016,0.06198750802754284,2,0.04,0,1,0,0,0,1,0,1,0
2018,0.07190570767594266,1,0.05,0,1,0,0,0,1,0,1,0
2018,0.018595384565793616,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.07438525758804262,2,0.09,0,0,0,1,0,1,0,1,0
2015,0.07066593271989269,1,0.09,0,0,0,1,0,1,0,1,0
2015,0.10785918140139202,3,0.46,0,1,0,0,0,1,0,1,0
2017,0.0867830071485424,1,0.03,0,0,0,1,0,1,0,1,0
2012,0.037192008906543284,2,0.46,0,0,0,1,1,0,0,1,0
2012,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2009,0.12397625583004174,2,0.17,0,0,0,1,0,1,0,1,0
2019,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.004854958727891713,1,0.17,0,0,0,1,0,1,0,1,0
2007,0.1983627531930404,2,0.05,0,1,0,0,0,1,0,1,0
2017,0.043390883686793176,1,0.09,0,1,0,0,0,1,0,1,0
2014,0.0867830071485424,1,0.07,0,0,0,1,0,1,0,1,0
2012,0.08562877666445987,1,0.46,0,0,0,1,0,1,1,0,0
2019,0.01673572213171865,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.07321862935439959,1,0.46,0,0,0,1,0,1,1,0,0
2013,0.0867830071485424,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.048398334734279035,1,0.03,0,0,0,1,0,1,1,0,0
2014,0.04095224634824287,1,0.03,0,0,0,1,0,1,1,0,0
2011,0.06839466500040912,2,0.17,0,0,0,1,0,1,0,1,0
2013,0.05088036419629109,1,0.17,0,0,0,1,0,1,1,0,0
2009,0.08314674720244782,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.08190573247144178,1,0.17,0,0,0,1,1,0,1,0,0
2013,0.10176196816753823,1,0.05,0,1,0,0,0,1,1,0,0
2014,0.059507958115442884,1,0.17,0,0,0,1,0,1,0,1,0
2015,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.0868697913954659,1,0.17,0,1,0,0,1,0,1,0,0
2017,0.012396509785543727,1,0.03,0,0,0,1,0,1,0,1,0
2018,0.030993134126293394,1,0.46,0,0,0,1,0,1,0,1,0
2016,0.037192008906543284,2,0.46,1,0,0,0,0,1,0,1,0
2015,0.06198750802754284,1,0.17,0,0,0,1,1,0,1,0,0
2015,0.0781826882784237,1,0.17,0,0,0,1,1,0,1,0,0
2008,0.0867830071485424,1,0.46,0,1,0,0,0,1,0,1,0
2012,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
1999,0.11157850626954195,4,0.17,0,0,0,1,0,1,0,1,0
2005,0.11157850626954195,3,0.17,0,0,0,1,0,1,0,1,0
2016,0.037192008906543284,1,0.07,0,0,0,1,0,1,0,1,0
2016,0.09918075670904218,1,0.17,0,0,0,1,0,1,0,1,0
2011,0.14877175495104128,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.02727380925814346,1,0.07,0,0,0,1,0,1,0,1,0
2017,0.17356725407204085,1,0.03,0,1,0,0,0,1,0,1,0
2014,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
2016,0.04958975846704306,1,0.46,0,1,0,0,0,1,0,1,0
2011,0.04091133377469322,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.013016397263568716,1,0.03,0,0,0,1,0,1,0,1,0
2013,0.13265468052239157,1,0.05,0,1,0,0,0,1,0,1,0
2010,0.07438525758804262,2,0.17,0,0,0,1,0,1,0,1,0
2006,0.14877175495104128,2,0.17,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2015,0.06198750802754284,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.0867830071485424,2,0.04,0,1,0,0,0,1,0,1,0
2017,0.007437409961343817,1,0.07,0,0,0,1,0,1,0,1,0
2010,0.09670120679694222,2,0.17,0,1,0,0,0,1,1,0,0
2011,0.08926255706064236,3,0.17,0,1,0,0,0,1,1,0,0
2011,0.011811336006288139,1,0.09,0,0,0,1,0,1,1,0,0
2011,0.16761633428300096,1,0.04,0,1,0,0,0,1,1,0,0
2011,0.07190570767594266,2,0.17,0,0,0,1,0,1,1,0,0
2013,0.09670120679694222,2,0.17,0,1,0,0,0,1,1,0,0
2018,0.055788633247292954,1,0.09,0,0,0,1,0,1,0,1,0
2017,0.043390883686793176,1,0.07,0,1,0,0,0,1,0,1,0
2007,0.09422165688484227,3,0.17,0,0,0,1,0,1,1,0,0
2015,0.12397625583004174,3,0.05,0,1,0,0,0,1,0,1,0
2011,0.12273648087399175,2,0.05,0,1,0,0,0,1,0,1,0
2009,0.09918075670904218,3,0.46,0,1,0,0,0,1,0,1,0
2006,0.14877175495104128,3,0.03,0,0,0,1,0,1,0,1,0
2020,0.0013625126766989256,1,0.03,0,0,0,1,0,1,1,0,0
2017,0.042151108730743195,1,0.46,0,0,0,1,0,1,1,0,0
2014,0.08430345723644245,1,0.05,0,1,0,0,0,1,1,0,0
2018,0.018595384565793616,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.07190570767594266,1,0.07,0,1,0,0,0,1,1,0,0
2013,0.062359440514357836,1,0.09,0,1,0,0,0,1,0,1,0
2011,0.0867830071485424,2,0.09,0,1,0,0,0,1,0,1,0
2011,0.07438525758804262,3,0.09,0,1,0,0,0,1,0,1,0
2020,0.11157850626954195,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.04958975846704306,1,0.07,0,1,0,0,0,1,0,1,0
2010,0.09918075670904218,2,0.07,0,0,0,1,0,1,0,1,0
2019,0.018595384565793616,1,0.07,0,1,0,0,0,1,0,1,0
2015,0.055788633247292954,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.16116950451154108,2,0.46,0,1,0,0,0,1,0,1,0
2018,0.09918075670904218,1,0.05,0,1,0,0,0,1,0,1,0
2014,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.09918075670904218,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.12397625583004174,2,0.46,0,1,0,0,0,1,0,1,0
2013,0.1879783981611658,2,0.05,0,1,0,0,0,1,0,1,0
2012,0.1983627531930404,1,0.03,0,1,0,0,0,1,0,1,0
2005,0.1363740053905415,2,0.17,1,0,0,0,0,1,0,1,0
2015,0.09275872243670329,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.10166030662114213,1,0.05,0,1,0,0,0,1,0,1,0
2015,0.06198750802754284,2,0.46,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,2,0.07,0,0,0,1,0,1,0,1,0
2020,0.0012385351810939279,1,0.07,0,0,0,1,0,1,0,1,0
2006,0.2107605027535402,1,0.17,0,1,0,0,0,1,0,1,0
2008,0.18596500363254062,3,0.09,0,1,0,0,0,1,0,1,0
2019,0.021074934477893572,1,0.07,0,1,0,0,0,1,0,1,0
2014,0.18596500363254062,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.09918075670904218,1,0.17,0,1,0,0,0,1,0,1,0
2005,0.2107605027535402,3,0.17,0,0,0,1,0,1,0,1,0
2013,0.14877175495104128,1,0.03,0,1,0,0,0,1,0,1,0
2012,0.11157850626954195,3,0.17,0,0,0,1,0,1,0,1,0
2010,0.11157850626954195,3,0.17,0,0,0,1,0,1,0,1,0
2013,0.12397625583004174,2,0.17,0,1,0,0,0,1,0,1,0
2014,0.11157850626954195,1,0.46,0,1,0,0,0,1,0,1,0
2012,0.1599297295554911,1,0.07,0,1,0,0,0,1,0,1,0
2010,0.23059690205033984,2,0.05,0,1,0,0,1,0,0,1,0
2009,0.08278845224014937,1,0.09,0,1,0,0,0,1,0,1,0
2014,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.1363740053905415,2,0.17,0,1,0,0,0,1,0,1,0
2015,0.07438525758804262,2,0.17,0,1,0,0,0,1,0,1,0
2016,0.04958975846704306,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.06818638280779273,1,0.17,0,1,0,0,0,1,1,0,0
2015,0.026034034302093483,2,0.17,0,0,0,1,0,1,1,0,0
2012,0.08227394563338862,2,0.07,0,0,0,1,1,0,1,0,0
2018,0.01450412721082869,1,0.17,0,0,0,1,1,0,1,0,0
2017,0.012396509785543727,1,0.17,0,0,0,1,1,0,0,1,0
2014,0.12397625583004174,2,0.07,0,1,0,0,1,0,0,1,0
2016,0.008806121512822992,1,0.46,0,0,0,1,0,1,0,0,1
2015,0.05699617405448563,1,0.46,0,1,0,0,0,1,0,0,1
2015,0.06860790629284973,1,0.17,0,0,0,1,0,1,0,0,1
2017,0.024794259346043505,2,0.07,0,0,0,1,1,0,1,0,0
2015,0.07635030089338184,1,0.03,0,1,0,0,0,1,0,0,1
2016,0.048864490117753824,2,0.46,0,0,0,1,1,0,0,0,1
2014,0.03676304677174999,1,0.03,0,0,0,1,0,1,0,0,1
2016,0.08017748618270812,1,0.46,0,1,0,0,0,1,0,0,1
2015,0.06773262517387844,2,0.17,0,1,0,0,1,0,0,0,1
2015,0.08246983007644453,1,0.03,0,0,0,1,0,1,0,0,1
2019,0.0037180850931938835,1,0.17,0,0,0,1,1,0,0,1,0
2018,0.02972112502138612,2,0.04,0,1,0,0,1,0,1,0,0
2018,0.012396509785543727,1,0.09,0,0,0,1,0,1,0,1,0
2017,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2001,0.0867830071485424,3,0.46,0,0,0,1,0,1,0,1,0
2004,0.09050233201669233,4,0.07,0,0,0,1,0,1,0,1,0
2014,0.09422165688484227,2,0.17,0,0,0,1,0,1,0,1,0
2014,0.14877175495104128,2,0.07,0,1,0,0,0,1,0,1,0
2009,0.2107605027535402,3,0.05,0,1,0,0,1,0,0,1,0
2003,0.1363740053905415,2,0.17,0,0,0,1,0,1,0,1,0
2016,0.07860049243861254,1,0.03,0,0,0,1,0,1,0,1,0
2015,0.030993134126293394,1,0.07,0,0,0,1,0,1,0,1,0
2009,0.09918075670904218,3,0.17,0,0,0,1,0,1,0,1,0
2012,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.19464342832489046,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,2,0.09,0,1,0,0,0,1,0,1,0
2006,0.04958975846704306,2,0.46,0,0,0,1,0,1,0,1,0
2007,0.12397625583004174,2,0.05,0,1,0,0,0,1,0,1,0
2017,0.06198750802754284,1,0.03,0,0,0,1,0,1,0,1,0
2011,0.04958975846704306,1,0.46,0,0,0,1,0,1,0,1,0
2009,0.04773009603296809,2,0.07,0,0,0,1,0,1,0,1,0
2008,0.12883741343271368,2,0.17,0,0,0,1,0,1,0,1,0
2020,0.012396509785543727,1,0.17,0,1,0,0,0,1,0,1,0
2018,0.018378423948484872,1,0.03,0,0,0,1,0,1,1,0,0
2016,0.05377647849362384,1,0.03,0,1,0,0,0,1,1,0,0
2010,0.12683641665364903,1,0.07,0,1,0,0,0,1,1,0,0
2004,0.09794098175299219,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.16736837929179096,3,0.07,0,1,0,0,1,0,0,1,0
2018,0.013016397263568716,1,0.03,0,0,0,1,0,1,0,1,0
2004,0.11157850626954195,4,0.46,0,0,0,1,0,1,0,1,0
2012,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.06198750802754284,1,0.07,0,1,0,0,0,1,0,1,0
2013,0.09918075670904218,1,0.07,0,1,0,0,0,1,0,1,0
2018,0.024262395889898064,1,0.03,0,1,0,0,0,1,1,0,0
2002,0.12397625583004174,1,0.03,0,0,0,1,0,1,0,1,0
2018,0.036696098924123295,1,0.03,0,0,0,1,0,1,1,0,0
2018,0.024794259346043505,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2008,0.19092410345674055,3,0.17,0,1,0,0,0,1,0,1,0
2011,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.018595384565793616,1,0.46,0,1,0,0,1,0,0,1,0
2017,0.04958975846704306,1,0.03,0,1,0,0,0,1,0,1,0
2019,0.06322728298359281,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.14877175495104128,2,0.46,0,0,0,1,0,1,0,1,0
2019,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.01673572213171865,1,0.03,0,1,0,0,0,1,0,1,0
2016,0.043390883686793176,1,0.04,0,0,0,1,0,1,0,1,0
2013,0.0012385351810939279,2,0.03,0,1,0,0,0,1,1,0,0
2018,0.012396509785543727,1,0.07,0,1,0,0,1,0,1,0,0
2013,0.10661940644534204,1,0.07,0,1,0,0,1,0,1,0,0
2019,0.037192008906543284,1,0.07,0,1,0,0,1,0,1,0,0
2016,0.06521092291327278,1,0.17,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,2,0.46,0,0,0,1,0,1,0,1,0
2017,0.02465788410087801,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.008806121512822992,1,0.46,0,0,0,1,0,1,0,0,1
2015,0.014774398151247585,1,0.46,0,0,0,1,0,1,0,0,1
2017,0.013028795013129217,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.05082953342309304,1,0.07,0,0,0,1,0,1,1,0,0
2017,0.058469026702273004,1,0.04,0,1,0,0,1,0,0,0,1
2015,0.05699617405448563,1,0.46,0,1,0,0,0,1,0,0,1
2012,0.06176930763527804,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.07252559515396766,1,0.07,0,1,0,0,1,0,1,0,0
2005,0.07014522723835169,1,0.17,0,0,0,1,0,1,1,0,0
2012,0.0644670579396428,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.06860790629284973,1,0.17,0,0,0,1,0,1,0,0,1
2017,0.05765697410606027,1,0.46,0,1,0,0,0,1,0,0,1
2013,0.0012385351810939279,2,0.03,0,1,0,0,0,1,1,0,0
2018,0.012396509785543727,1,0.07,0,1,0,0,1,0,1,0,0
2013,0.10661940644534204,1,0.07,0,1,0,0,1,0,1,0,0
2019,0.037192008906543284,1,0.07,0,1,0,0,1,0,1,0,0
2016,0.06521092291327278,1,0.17,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,2,0.46,0,0,0,1,0,1,0,1,0
2017,0.02465788410087801,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.008806121512822992,1,0.46,0,0,0,1,0,1,0,0,1
2015,0.014774398151247585,1,0.46,0,0,0,1,0,1,0,0,1
2017,0.013028795013129217,1,0.17,0,0,0,1,1,0,1,0,0
2016,0.05082953342309304,1,0.07,0,0,0,1,0,1,1,0,0
2017,0.058469026702273004,1,0.04,0,1,0,0,1,0,0,0,1
2015,0.05699617405448563,1,0.46,0,1,0,0,0,1,0,0,1
2012,0.06176930763527804,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.07252559515396766,1,0.07,0,1,0,0,1,0,1,0,0
2005,0.07014522723835169,1,0.17,0,0,0,1,0,1,1,0,0
2012,0.0644670579396428,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.06860790629284973,1,0.17,0,0,0,1,0,1,0,0,1
2017,0.05765697410606027,1,0.46,0,1,0,0,0,1,0,0,1
2017,0.0867830071485424,1,0.46,0,1,0,0,0,1,0,1,0
2011,0.07438525758804262,2,0.07,0,0,0,1,0,1,0,1,0
2011,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.012396509785543727,2,0.07,0,0,0,1,0,1,0,1,0
2006,0.3040461295465647,4,0.17,0,1,0,0,0,1,0,1,0
2017,0.07438525758804262,1,0.03,0,0,0,1,0,1,0,1,0
2016,0.037192008906543284,1,0.09,0,0,0,1,0,1,0,1,0
2012,0.009916959873443772,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.012396509785543727,1,0.09,0,0,0,1,0,1,0,1,0
2002,0.12397625583004174,3,0.17,0,1,0,0,0,1,0,1,0
2012,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2005,0.07014522723835169,1,0.17,0,0,0,1,0,1,1,0,0
2015,0.055788633247292954,1,0.05,0,1,0,0,1,0,1,0,0
2005,0.08492334471446743,1,0.17,0,0,0,1,0,1,1,0,0
2019,0.006206313429986189,1,0.17,0,0,0,1,1,0,1,0,0
2013,0.037192008906543284,1,0.07,0,0,0,1,0,1,0,1,0
2008,0.0867830071485424,1,0.03,0,0,0,1,1,0,0,1,0
2011,0.06149159804512285,1,0.07,0,1,0,0,1,0,1,0,0
2005,0.02851358421419344,2,0.46,0,0,0,1,0,1,0,1,0
2006,0.037192008906543284,1,0.07,0,1,0,0,1,0,1,0,0
2010,0.047110208554943106,1,0.17,0,0,0,1,0,1,1,0,0
2018,0.02727380925814346,1,0.07,0,1,0,0,1,0,1,0,0
2011,0.05343306083079799,1,0.17,0,0,0,1,0,1,1,0,0
2017,0.012608511303028274,1,0.07,0,0,0,1,0,1,1,0,0
2015,0.05098202574268719,1,0.03,0,1,0,0,0,1,1,0,0
2017,0.024940552790857405,1,0.04,0,0,0,1,1,0,1,0,0
2014,0.04958975846704306,1,0.03,0,1,0,0,0,1,1,0,0
2015,0.06510802159192064,1,0.07,0,1,0,0,0,1,1,0,0
2019,0.024794259346043505,1,0.05,0,1,0,0,0,1,0,1,0
2014,0.1228815345438496,1,0.07,0,1,0,0,0,1,1,0,0
2009,0.11157850626954195,1,0.07,0,0,0,1,0,1,0,1,0
2019,0.004585927562428868,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.09918075670904218,1,0.09,0,1,0,0,0,1,0,1,0
2015,0.12397625583004174,2,0.07,0,1,0,0,0,1,0,1,0
2011,0.06694660785174275,1,0.09,0,1,0,0,0,1,0,1,0
2017,0.023554484389993528,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.14877175495104128,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
